"region_id","parent_id","region_name_py","region_name_cn","region_type","agency_id","weight","status"
"1125","139","Boye","博野县","3","0","0","1"
"1126","139","Xiongxian","雄县","3","0","0","1"
"1127","140","Yunhe","运河区","3","0","0","1"
"1128","140","Xinhua","新华区","3","0","0","1"
"1129","140","Botou","泊头市","3","0","0","1"
"1130","140","Renqiu","任丘市","3","0","0","1"
"1131","140","Huanghua","黄骅市","3","0","0","1"
"1132","140","Hejian","河间市","3","0","0","1"
"1133","140","Cangxian","沧县","3","0","0","1"
"1134","140","Qingxian","青县","3","0","0","1"
"1135","140","Dongguang","东光县","3","0","0","1"
"1136","140","Haixing","海兴县","3","0","0","1"
"1137","140","Yanshan","盐山县","3","0","0","1"
"1138","140","Suning","肃宁县","3","0","0","1"
"1139","140","Nanpi","南皮县","3","0","0","1"
"1140","140","Wuqiao","吴桥县","3","0","0","1"
"1141","140","Xianxian","献县","3","0","0","1"
"1142","140","Mengcun","孟村","3","0","0","1"
"1143","141","Shuangqiao","双桥区","3","0","0","1"
"1144","141","Shuangluan","双滦区","3","0","0","1"
"1145","141","Yingshouyingzikuang","鹰手营子矿区","3","0","0","1"
"1146","141","Chengde","承德县","3","0","0","1"
"1147","141","Xinglong","兴隆县","3","0","0","1"
"1148","141","Pingquan","平泉县","3","0","0","1"
"1149","141","Luanping","滦平县","3","0","0","1"
"1150","141","Longhua","隆化县","3","0","0","1"
"1151","141","Fengning","丰宁","3","0","0","1"
"1152","141","Kuancheng","宽城","3","0","0","1"
"1153","141","Weichang","围场","3","0","0","1"
"1154","142","Congtai","从台区","3","0","0","1"
"1155","142","Fuxing","复兴区","3","0","0","1"
"1156","142","Hanshan","邯山区","3","0","0","1"
"1157","142","Fengfengkuang","峰峰矿区","3","0","0","1"
"1158","142","Wuan","武安市","3","0","0","1"
"1159","142","Handan","邯郸县","3","0","0","1"
"1160","142","Linzhang","临漳县","3","0","0","1"
"1161","142","Chengan","成安县","3","0","0","1"
"1162","142","Daming","大名县","3","0","0","1"
"1163","142","Shexian","涉县","3","0","0","1"
"1164","142","Cixian","磁县","3","0","0","1"
"1165","142","Feixiang","肥乡县","3","0","0","1"
"1166","142","Yongnian","永年县","3","0","0","1"
"1167","142","Qiuxian","邱县","3","0","0","1"
"1168","142","Jize","鸡泽县","3","0","0","1"
"1169","142","Guangping","广平县","3","0","0","1"
"1170","142","Guantao","馆陶县","3","0","0","1"
"1171","142","Weixian","魏县","3","0","0","1"
"1172","142","Quzhou","曲周县","3","0","0","1"
"1173","143","Taocheng","桃城区","3","0","0","1"
"1174","143","Jizhou","冀州市","3","0","0","1"
"1175","143","Shenzhou","深州市","3","0","0","1"
"1176","143","Zaoqiang","枣强县","3","0","0","1"
"1177","143","Wuyi","武邑县","3","0","0","1"
"1178","143","Wuqiang","武强县","3","0","0","1"
"1179","143","Raoyang","饶阳县","3","0","0","1"
"1180","143","Anping","安平县","3","0","0","1"
"1181","143","Gucheng","故城县","3","0","0","1"
"1182","143","Jingxian","景县","3","0","0","1"
"1183","143","Fucheng","阜城县","3","0","0","1"
"1184","144","Anci","安次区","3","0","0","1"
"1185","144","Guangyang","广阳区","3","0","0","1"
"1186","144","Bazhou","霸州市","3","0","0","1"
"1187","144","Sanhe","三河市","3","0","0","1"
"1188","144","Guan","固安县","3","0","0","1"
"1189","144","Yongqing","永清县","3","0","0","1"
"1190","144","Xianghe","香河县","3","0","0","1"
"1191","144","Dacheng","大城县","3","0","0","1"
"1192","144","Wenan","文安县","3","0","0","1"
"1193","144","Dahan","大厂","3","0","0","1"
"1194","145","Haigang","海港区","3","0","0","1"
"1195","145","Shanhaiguan","山海关区","3","0","0","1"
"1196","145","Beidaihe","北戴河区","3","0","0","1"
"1197","145","Changli","昌黎县","3","0","0","1"
"1198","145","Funing","抚宁县","3","0","0","1"
"1199","145","Lulong","卢龙县","3","0","0","1"
"1200","145","Qinglong","青龙","3","0","0","1"
"1201","146","Lubei","路北区","3","0","0","1"
"1202","146","Lunan","路南区","3","0","0","1"
"1203","146","Guye","古冶区","3","0","0","1"
"1204","146","Kaiping","开平区","3","0","0","1"
"1205","146","Fengnan","丰南区","3","0","0","1"
"1206","146","Fengrun","丰润区","3","0","0","1"
"1207","146","Zunhua","遵化市","3","0","0","1"
"1208","146","Qianan","迁安市","3","0","0","1"
"1209","146","Luanxian","滦县","3","0","0","1"
"1210","146","Luannan","滦南县","3","0","0","1"
"1211","146","Leting","乐亭县","3","0","0","1"
"1212","146","Qianxi","迁西县","3","0","0","1"
"1213","146","Yutian","玉田县","3","0","0","1"
"1214","146","Tanghai","唐海县","3","0","0","1"
"1215","147","Qiaodong","桥东区","3","0","0","1"
"1216","147","Qiaoxi","桥西区","3","0","0","1"
"1217","147","Nangong","南宫市","3","0","0","1"
"1218","147","Shahe","沙河市","3","0","0","1"
"1219","147","Xingtai","邢台县","3","0","0","1"
"1220","147","Lincheng","临城县","3","0","0","1"
"1221","147","Neiqiu","内丘县","3","0","0","1"
"1222","147","Boxiang","柏乡县","3","0","0","1"
"1223","147","Longyao","隆尧县","3","0","0","1"
"1224","147","Renxian","任县","3","0","0","1"
"1225","147","Nanhe","南和县","3","0","0","1"
"1226","147","Ningjin","宁晋县","3","0","0","1"
"1227","147","Julu","巨鹿县","3","0","0","1"
"1228","147","Xinhe","新河县","3","0","0","1"
"1229","147","Guangzong","广宗县","3","0","0","1"
"1230","147","Pingxiang","平乡县","3","0","0","1"
"1231","147","Weixian","威县","3","0","0","1"
"1232","147","Qinghe","清河县","3","0","0","1"
"1233","147","Linxi","临西县","3","0","0","1"
"1234","148","Qiaoxi","桥西区","3","0","0","1"
"1235","148","Qiaodong","桥东区","3","0","0","1"
"1236","148","Xuanhua","宣化区","3","0","0","1"
"1237","148","Xiahuayuan","下花园区","3","0","0","1"
"1238","148","Xuanhua","宣化县","3","0","0","1"
"1239","148","Zhangbei","张北县","3","0","0","1"
"1240","148","Kangbao","康保县","3","0","0","1"
"1241","148","Guyuan","沽源县","3","0","0","1"
"1242","148","Shangyi","尚义县","3","0","0","1"
"1243","148","Weixian","蔚县","3","0","0","1"
"1244","148","Yangyuan","阳原县","3","0","0","1"
"1245","148","Huaian","怀安县","3","0","0","1"
"1246","148","Moquan","万全县","3","0","0","1"
"1247","148","Huailai","怀来县","3","0","0","1"
"1248","148","Zhuolu","涿鹿县","3","0","0","1"
"1249","148","Chicheng","赤城县","3","0","0","1"
"1250","148","Chongli","崇礼县","3","0","0","1"
"1251","149","Jinshui","金水区","3","0","0","1"
"1252","149","Mangshan","邙山区","3","0","0","1"
"1253","149","Erqi","二七区","3","0","0","1"
"1254","149","Guancheng","管城区","3","0","0","1"
"1255","149","Zhongyuan","中原区","3","0","0","1"
"1256","149","Shangjie","上街区","3","0","0","1"
"1257","149","Huiji","惠济区","3","0","0","1"
"1258","149","Zhengdongxin","郑东新区","3","0","0","1"
"1259","149","Jingjijishukaifa","经济技术开发区","3","0","0","1"
"1260","149","Gaoxinkaifa","高新开发区","3","0","0","1"
"1261","149","Chukoujiagong","出口加工区","3","0","0","1"
"1262","149","Gongyi","巩义市","3","0","0","1"
"1263","149","Yingyang","荥阳市","3","0","0","1"
"1264","149","Xinmi","新密市","3","0","0","1"
"1265","149","Xinzheng","新郑市","3","0","0","1"
"1266","149","Dengfeng","登封市","3","0","0","1"
"1267","149","Zhongmou","中牟县","3","0","0","1"
"1268","150","Xigong","西工区","3","0","0","1"
"1269","150","Laocheng","老城区","3","0","0","1"
"1270","150","Jianxi","涧西区","3","0","0","1"
"1271","150","Chanhehuizu","瀍河回族区","3","0","0","1"
"1272","150","Luolong","洛龙区","3","0","0","1"
"1273","150","Jili","吉利区","3","0","0","1"
"1274","150","Yanshi","偃师市","3","0","0","1"
"1275","150","Mengjin","孟津县","3","0","0","1"
"1276","150","Xinan","新安县","3","0","0","1"
"1277","150","Luanchuan","栾川县","3","0","0","1"
"1278","150","Songxian","嵩县","3","0","0","1"
"1279","150","Ruyang","汝阳县","3","0","0","1"
"1280","150","Yiyang","宜阳县","3","0","0","1"
"1281","150","Luoning","洛宁县","3","0","0","1"
"1282","150","Yichuan","伊川县","3","0","0","1"
"1283","151","Gulou","鼓楼区","3","0","0","1"
"1284","151","Longting","龙亭区","3","0","0","1"
"1285","151","Shunhehuizu","顺河回族区","3","0","0","1"
"1286","151","Jinming","金明区","3","0","0","1"
"1287","151","Yuwangtai","禹王台区","3","0","0","1"
"1288","151","Qixian","杞县","3","0","0","1"
"1289","151","Tongxu","通许县","3","0","0","1"
"1290","151","Weishi","尉氏县","3","0","0","1"
"1291","151","Kaifeng","开封县","3","0","0","1"
"1292","151","Lankao","兰考县","3","0","0","1"
"1293","152","Beiguan","北关区","3","0","0","1"
"1294","152","Wenfeng","文峰区","3","0","0","1"
"1295","152","Yindu","殷都区","3","0","0","1"
"1296","152","Longan","龙安区","3","0","0","1"
"1297","152","Linzhou","林州市","3","0","0","1"
"1298","152","Anyang","安阳县","3","0","0","1"
"1299","152","Tangyin","汤阴县","3","0","0","1"
"1300","152","Huaxian","滑县","3","0","0","1"
"1301","152","Neihuang","内黄县","3","0","0","1"
"1302","153","Qibin","淇滨区","3","0","0","1"
"1303","153","Shancheng","山城区","3","0","0","1"
"1304","153","Heshan","鹤山区","3","0","0","1"
"1305","153","Junxian","浚县","3","0","0","1"
"1306","153","Qixian","淇县","3","0","0","1"
"1307","154","Jiyuan","济源市","3","0","0","1"
"1308","155","Jiefang","解放区","3","0","0","1"
"1309","155","Zhongzhan","中站区","3","0","0","1"
"1310","155","Macun","马村区","3","0","0","1"
"1311","155","Shanyang","山阳区","3","0","0","1"
"1312","155","Qinyang","沁阳市","3","0","0","1"
"1313","155","Mengzhou","孟州市","3","0","0","1"
"1314","155","Xiuwu","修武县","3","0","0","1"
"1315","155","Boai","博爱县","3","0","0","1"
"1316","155","Wuzhi","武陟县","3","0","0","1"
"1317","155","Wenxian","温县","3","0","0","1"
"1318","156","Wolong","卧龙区","3","0","0","1"
"1319","156","Wancheng","宛城区","3","0","0","1"
"1320","156","Dengzhou","邓州市","3","0","0","1"
"1321","156","Nanzhao","南召县","3","0","0","1"
"1322","156","Fangcheng","方城县","3","0","0","1"
"1323","156","Xixia","西峡县","3","0","0","1"
"1324","156","Zhenping","镇平县","3","0","0","1"
"1325","156","Neixiang","内乡县","3","0","0","1"
"1326","156","Xichuan","淅川县","3","0","0","1"
"1327","156","Sheqi","社旗县","3","0","0","1"
"1328","156","Tanghe","唐河县","3","0","0","1"
"1329","156","Xinye","新野县","3","0","0","1"
"1330","156","Tongbo","桐柏县","3","0","0","1"
"1331","157","Xinhua","新华区","3","0","0","1"
"1332","157","Weidong","卫东区","3","0","0","1"
"1333","157","Zhanhe","湛河区","3","0","0","1"
"1334","157","Shilong","石龙区","3","0","0","1"
"1335","157","Wugang","舞钢市","3","0","0","1"
"1336","157","Ruzhou","汝州市","3","0","0","1"
"1337","157","Baofeng","宝丰县","3","0","0","1"
"1338","157","Xiexian","叶县","3","0","0","1"
"1339","157","Lushan","鲁山县","3","0","0","1"
"1340","157","Jiaxian","郏县","3","0","0","1"
"1341","158","Hubin","湖滨区","3","0","0","1"
"1342","158","Yima","义马市","3","0","0","1"
"1343","158","Lingbao","灵宝市","3","0","0","1"
"1344","158","Minchi","渑池县","3","0","0","1"
"1345","158","Shaanxian","陕县","3","0","0","1"
"1346","158","Lushi","卢氏县","3","0","0","1"
"1347","159","Liangyuan","梁园区","3","0","0","1"
"1348","159","Suiyang","睢阳区","3","0","0","1"
"1349","159","Yongcheng","永城市","3","0","0","1"
"1350","159","Minquan","民权县","3","0","0","1"
"1351","159","Suixian","睢县","3","0","0","1"
"1352","159","Ningling","宁陵县","3","0","0","1"
"1353","159","Yucheng","虞城县","3","0","0","1"
"1354","159","Zhecheng","柘城县","3","0","0","1"
"1355","159","Xiayi","夏邑县","3","0","0","1"
"1356","160","Weibin","卫滨区","3","0","0","1"
"1357","160","Hongqi","红旗区","3","0","0","1"
"1358","160","Fengquan","凤泉区","3","0","0","1"
"1359","160","Muye","牧野区","3","0","0","1"
"1360","160","Weihui","卫辉市","3","0","0","1"
"1361","160","Huixian","辉县市","3","0","0","1"
"1362","160","Xinxiang","新乡县","3","0","0","1"
"1363","160","Huojia","获嘉县","3","0","0","1"
"1364","160","Yuanyang","原阳县","3","0","0","1"
"1365","160","Yanjin","延津县","3","0","0","1"
"1366","160","Fengqiu","封丘县","3","0","0","1"
"1367","160","Changyuan","长垣县","3","0","0","1"
"1368","161","Shihe","浉河区","3","0","0","1"
"1369","161","Pingqiao","平桥区","3","0","0","1"
"1370","161","Luoshan","罗山县","3","0","0","1"
"1371","161","Guangshan","光山县","3","0","0","1"
"1372","161","Xinxian","新县","3","0","0","1"
"1373","161","Shangcheng","商城县","3","0","0","1"
"1374","161","Gushi","固始县","3","0","0","1"
"1375","161","Huangchuan","潢川县","3","0","0","1"
"1376","161","Huaibin","淮滨县","3","0","0","1"
"1377","161","Xixian","息县","3","0","0","1"
"1378","162","Weidu","魏都区","3","0","0","1"
"1379","162","Yuzhou","禹州市","3","0","0","1"
"1380","162","Changge","长葛市","3","0","0","1"
"1381","162","Xuchang","许昌县","3","0","0","1"
"1382","162","Yanling","鄢陵县","3","0","0","1"
"1383","162","Xiangcheng","襄城县","3","0","0","1"
"1384","163","Chuanhui","川汇区","3","0","0","1"
"1385","163","Xiangcheng","项城市","3","0","0","1"
"1386","163","Fugou","扶沟县","3","0","0","1"
"1387","163","Xihua","西华县","3","0","0","1"
"1388","163","Shangshui","商水县","3","0","0","1"
"1389","163","Chenqiu","沈丘县","3","0","0","1"
"1390","163","Dancheng","郸城县","3","0","0","1"
"1391","163","Huaiyang","淮阳县","3","0","0","1"
"1392","163","Taikang","太康县","3","0","0","1"
"1393","163","Luyi","鹿邑县","3","0","0","1"
"1394","164","Yicheng","驿城区","3","0","0","1"
"1395","164","Xiping","西平县","3","0","0","1"
"1396","164","Shangcai","上蔡县","3","0","0","1"
"1397","164","Pingyu","平舆县","3","0","0","1"
"1398","164","Zhengyang","正阳县","3","0","0","1"
"1399","164","Queshan","确山县","3","0","0","1"
"1400","164","Miyang","泌阳县","3","0","0","1"
"1401","164","Runan","汝南县","3","0","0","1"
"1402","164","Suiping","遂平县","3","0","0","1"
"1403","164","Xincai","新蔡县","3","0","0","1"
"1404","165","Yancheng","郾城区","3","0","0","1"
"1405","165","Yuanhui","源汇区","3","0","0","1"
"1406","165","Zhaoling","召陵区","3","0","0","1"
"1407","165","Wuyang","舞阳县","3","0","0","1"
"1408","165","Linying","临颍县","3","0","0","1"
"1409","166","Hualong","华龙区","3","0","0","1"
"1410","166","Qingfeng","清丰县","3","0","0","1"
"1411","166","Nanle","南乐县","3","0","0","1"
"1412","166","Fanxian","范县","3","0","0","1"
"1413","166","Taiqian","台前县","3","0","0","1"
"1414","166","Puyang","濮阳县","3","0","0","1"
"1415","167","Daoli","道里区","3","0","0","1"
"1416","167","Nangang","南岗区","3","0","0","1"
"1417","167","Dongli","动力区","3","0","0","1"
"1418","167","Pingfang","平房区","3","0","0","1"
"1419","167","Xiangfang","香坊区","3","0","0","1"
"1420","167","Taiping","太平区","3","0","0","1"
"1421","167","Daowai","道外区","3","0","0","1"
"1422","167","Acheng","阿城区","3","0","0","1"
"1423","167","Hulan","呼兰区","3","0","0","1"
"1424","167","Songbei","松北区","3","0","0","1"
"1425","167","Shangzhi","尚志市","3","0","0","1"
"1426","167","Shuangcheng","双城市","3","0","0","1"
"1427","167","Wuchang","五常市","3","0","0","1"
"1428","167","Fangzheng","方正县","3","0","0","1"
"1429","167","Binxian","宾县","3","0","0","1"
"1430","167","Yilan","依兰县","3","0","0","1"
"1431","167","Bayan","巴彦县","3","0","0","1"
"1432","167","Tonghe","通河县","3","0","0","1"
"1433","167","Mulan","木兰县","3","0","0","1"
"1434","167","Yanshou","延寿县","3","0","0","1"
"1435","168","Saertu","萨尔图区","3","0","0","1"
"1436","168","Honggang","红岗区","3","0","0","1"
"1437","168","Longfeng","龙凤区","3","0","0","1"
"1438","168","Ranghulu","让胡路区","3","0","0","1"
"1439","168","Datong","大同区","3","0","0","1"
"1440","168","Zhaozhou","肇州县","3","0","0","1"
"1441","168","Zhaoyuan","肇源县","3","0","0","1"
"1442","168","Lindian","林甸县","3","0","0","1"
"1443","168","Duerbote","杜尔伯特","3","0","0","1"
"1444","169","Huma","呼玛县","3","0","0","1"
"1445","169","Mohe","漠河县","3","0","0","1"
"1446","169","Tahe","塔河县","3","0","0","1"
"1447","170","Xingshan","兴山区","3","0","0","1"
"1448","170","Gongnong","工农区","3","0","0","1"
"1449","170","Nanshan","南山区","3","0","0","1"
"1450","170","Xingan","兴安区","3","0","0","1"
"1451","170","Xiangyang","向阳区","3","0","0","1"
"1452","170","Dongshan","东山区","3","0","0","1"
"1453","170","Luobei","萝北县","3","0","0","1"
"1454","170","Suibin","绥滨县","3","0","0","1"
"1455","171","Aihui","爱辉区","3","0","0","1"
"1456","171","Wudalianchi","五大连池市","3","0","0","1"
"1457","171","Beian","北安市","3","0","0","1"
"1458","171","Nenjiang","嫩江县","3","0","0","1"
"1459","171","Xunke","逊克县","3","0","0","1"
"1460","171","Sunwu","孙吴县","3","0","0","1"
"1461","172","Jiguan","鸡冠区","3","0","0","1"
"1462","172","Hengshan","恒山区","3","0","0","1"
"1463","172","Chengzihe","城子河区","3","0","0","1"
"1464","172","Didao","滴道区","3","0","0","1"
"1465","172","Lishu","梨树区","3","0","0","1"
"1466","172","Hulin","虎林市","3","0","0","1"
"1467","172","Mishan","密山市","3","0","0","1"
"1468","172","Jidong","鸡东县","3","0","0","1"
"1469","173","Qianjin","前进区","3","0","0","1"
"1470","173","Jiaoqu","郊区","3","0","0","1"
"1471","173","Xiangyang","向阳区","3","0","0","1"
"1472","173","Dongfeng","东风区","3","0","0","1"
"1473","173","Tongjiang","同江市","3","0","0","1"
"1474","173","Fujin","富锦市","3","0","0","1"
"1475","173","Huanan","桦南县","3","0","0","1"
"1476","173","Huachuan","桦川县","3","0","0","1"
"1477","173","Tangyuan","汤原县","3","0","0","1"
"1478","173","Fuyuan","抚远县","3","0","0","1"
"1479","174","Aimin","爱民区","3","0","0","1"
"1480","174","Dongan","东安区","3","0","0","1"
"1481","174","Yangming","阳明区","3","0","0","1"
"1482","174","Xian","西安区","3","0","0","1"
"1483","174","Suifenhe","绥芬河市","3","0","0","1"
"1484","174","Hailin","海林市","3","0","0","1"
"1485","174","Ningan","宁安市","3","0","0","1"
"1486","174","Muleng","穆棱市","3","0","0","1"
"1487","174","Dongning","东宁县","3","0","0","1"
"1488","174","Linkou","林口县","3","0","0","1"
"1489","175","Taoshan","桃山区","3","0","0","1"
"1490","175","Xinxing","新兴区","3","0","0","1"
"1491","175","Qiezihe","茄子河区","3","0","0","1"
"1492","175","Boli","勃利县","3","0","0","1"
"1493","176","Longsha","龙沙区","3","0","0","1"
"1494","176","Angangxi","昂昂溪区","3","0","0","1"
"1495","176","Tiefeng","铁峰区","3","0","0","1"
"1496","176","Jianhua","建华区","3","0","0","1"
"1497","176","Fulaerji","富拉尔基区","3","0","0","1"
"1498","176","Nianzishan","碾子山区","3","0","0","1"
"1499","176","Meilisidawoer","梅里斯达斡尔区","3","0","0","1"
"1500","176","Nehe","讷河市","3","0","0","1"
"1501","176","Longjiang","龙江县","3","0","0","1"
"1502","176","Yian","依安县","3","0","0","1"
"1503","176","Tailai","泰来县","3","0","0","1"
"1504","176","Gannan","甘南县","3","0","0","1"
"1505","176","Fuyu","富裕县","3","0","0","1"
"1506","176","Keshan","克山县","3","0","0","1"
"1507","176","Kedong","克东县","3","0","0","1"
"1508","176","Baiquan","拜泉县","3","0","0","1"
"1509","177","Jianshan","尖山区","3","0","0","1"
"1510","177","Lingdong","岭东区","3","0","0","1"
"1511","177","Sifangtai","四方台区","3","0","0","1"
"1512","177","Baoshan","宝山区","3","0","0","1"
"1513","177","Jixian","集贤县","3","0","0","1"
"1514","177","Youyi","友谊县","3","0","0","1"
"1515","177","Baoqing","宝清县","3","0","0","1"
"1516","177","Raohe","饶河县","3","0","0","1"
"1517","178","Beilin","北林区","3","0","0","1"
"1518","178","Anda","安达市","3","0","0","1"
"1519","178","Zhaodong","肇东市","3","0","0","1"
"1520","178","Hailun","海伦市","3","0","0","1"
"1521","178","Wangkui","望奎县","3","0","0","1"
"1522","178","Lanxi","兰西县","3","0","0","1"
"1523","178","Qinggang","青冈县","3","0","0","1"
"1524","178","Qingan","庆安县","3","0","0","1"
"1525","178","Mingshui","明水县","3","0","0","1"
"1526","178","Suileng","绥棱县","3","0","0","1"
"1527","179","Yichun","伊春区","3","0","0","1"
"1528","179","Dailing","带岭区","3","0","0","1"
"1529","179","Nancha","南岔区","3","0","0","1"
"1530","179","Jinshantun","金山屯区","3","0","0","1"
"1531","179","Xilin","西林区","3","0","0","1"
"1532","179","Meixi","美溪区","3","0","0","1"
"1533","179","Wumahe","乌马河区","3","0","0","1"
"1534","179","Cuiluan","翠峦区","3","0","0","1"
"1535","179","Youhao","友好区","3","0","0","1"
"1536","179","Shangganling","上甘岭区","3","0","0","1"
"1537","179","Wuying","五营区","3","0","0","1"
"1538","179","Hongxing","红星区","3","0","0","1"
"1539","179","Xinqing","新青区","3","0","0","1"
"1540","179","Tangwanghe","汤旺河区","3","0","0","1"
"1541","179","Wuyiling","乌伊岭区","3","0","0","1"
"1542","179","Tieli","铁力市","3","0","0","1"
"1543","179","Jiayin","嘉荫县","3","0","0","1"
"1544","180","Jiangan","江岸区","3","0","0","1"
"1545","180","Wuchang","武昌区","3","0","0","1"
"1546","180","Jiangyi","江汉区","3","0","0","1"
"1547","180","Qiaokou","硚口区","3","0","0","1"
"1548","180","Yiyang","汉阳区","3","0","0","1"
"1549","180","Qingshan","青山区","3","0","0","1"
"1550","180","Hongshan","洪山区","3","0","0","1"
"1551","180","Dongxihu","东西湖区","3","0","0","1"
"1552","180","Yinan","汉南区","3","0","0","1"
"1553","180","Caidian","蔡甸区","3","0","0","1"
"1554","180","Jiangxia","江夏区","3","0","0","1"
"1555","180","Huangpo","黄陂区","3","0","0","1"
"1556","180","Xinzhou","新洲区","3","0","0","1"
"1557","180","Jingjikaifa","经济开发区","3","0","0","1"
"1558","181","Xiantao","仙桃市","3","0","0","1"
"1559","182","Echeng","鄂城区","3","0","0","1"
"1560","182","Huarong","华容区","3","0","0","1"
"1561","182","Liangzihu","梁子湖区","3","0","0","1"
"1562","183","Huangzhou","黄州区","3","0","0","1"
"1563","183","Macheng","麻城市","3","0","0","1"
"1564","183","Wuxue","武穴市","3","0","0","1"
"1565","183","Tuanfeng","团风县","3","0","0","1"
"1566","183","Hongan","红安县","3","0","0","1"
"1567","183","Luotian","罗田县","3","0","0","1"
"1568","183","Yingshan","英山县","3","0","0","1"
"1569","183","Xishui","浠水县","3","0","0","1"
"1570","183","Qichun","蕲春县","3","0","0","1"
"1571","183","Huangmei","黄梅县","3","0","0","1"
"1572","184","Huangshigang","黄石港区","3","0","0","1"
"1573","184","Xisaishan","西塞山区","3","0","0","1"
"1574","184","Xialu","下陆区","3","0","0","1"
"1575","184","Tieshan","铁山区","3","0","0","1"
"1576","184","Daye","大冶市","3","0","0","1"
"1577","184","Yangxin","阳新县","3","0","0","1"
"1578","185","Dongbao","东宝区","3","0","0","1"
"1579","185","Duodao","掇刀区","3","0","0","1"
"1580","185","Zhongxiang","钟祥市","3","0","0","1"
"1581","185","Jingshan","京山县","3","0","0","1"
"1582","185","Shayang","沙洋县","3","0","0","1"
"1583","186","Shashi","沙市区","3","0","0","1"
"1584","186","Jingzhou","荆州区","3","0","0","1"
"1585","186","Shishou","石首市","3","0","0","1"
"1586","186","Honghu","洪湖市","3","0","0","1"
"1587","186","Songzi","松滋市","3","0","0","1"
"1588","186","Gongan","公安县","3","0","0","1"
"1589","186","Jianli","监利县","3","0","0","1"
"1590","186","Jiangling","江陵县","3","0","0","1"
"1591","187","Qianjiang","潜江市","3","0","0","1"
"1592","188","Shennongjialin","神农架林区","3","0","0","1"
"1593","189","Zhangwan","张湾区","3","0","0","1"
"1594","189","Maojian","茅箭区","3","0","0","1"
"1595","189","Danjiangkou","丹江口市","3","0","0","1"
"1596","189","Yunxian","郧县","3","0","0","1"
"1597","189","Yunxi","郧西县","3","0","0","1"
"1598","189","Zhushan","竹山县","3","0","0","1"
"1599","189","Zhuxi","竹溪县","3","0","0","1"
"1600","189","Fangxian","房县","3","0","0","1"
"1601","190","Cengdu","曾都区","3","0","0","1"
"1602","190","Guangshui","广水市","3","0","0","1"
"1603","191","Tianmen","天门市","3","0","0","1"
"1604","192","Xianan","咸安区","3","0","0","1"
"1605","192","Chibi","赤壁市","3","0","0","1"
"1606","192","Jiayu","嘉鱼县","3","0","0","1"
"1607","192","Tongcheng","通城县","3","0","0","1"
"1608","192","Chongyang","崇阳县","3","0","0","1"
"1609","192","Tongshan","通山县","3","0","0","1"
"1610","193","Xiangcheng","襄城区","3","0","0","1"
"1611","193","Fancheng","樊城区","3","0","0","1"
"1612","193","Xiangyang","襄阳区","3","0","0","1"
"1613","193","Laohekou","老河口市","3","0","0","1"
"1614","193","Zaoyang","枣阳市","3","0","0","1"
"1615","193","Yicheng","宜城市","3","0","0","1"
"1616","193","Nanzhang","南漳县","3","0","0","1"
"1617","193","Gucheng","谷城县","3","0","0","1"
"1618","193","Baokang","保康县","3","0","0","1"
"1619","194","Xiaonan","孝南区","3","0","0","1"
"1620","194","Yingcheng","应城市","3","0","0","1"
"1621","194","Anlu","安陆市","3","0","0","1"
"1622","194","Yichuan","汉川市","3","0","0","1"
"1623","194","Xiaochang","孝昌县","3","0","0","1"
"1624","194","Dawu","大悟县","3","0","0","1"
"1625","194","Yunmeng","云梦县","3","0","0","1"
"1626","195","Changyang","长阳","3","0","0","1"
"1627","195","Wufeng","五峰","3","0","0","1"
"1628","195","Xiling","西陵区","3","0","0","1"
"1629","195","Wujiagang","伍家岗区","3","0","0","1"
"1630","195","Dianjun","点军区","3","0","0","1"
"1631","195","Yaoting","猇亭区","3","0","0","1"
"1632","195","Yiling","夷陵区","3","0","0","1"
"1633","195","Yidu","宜都市","3","0","0","1"
"1634","195","Dangyang","当阳市","3","0","0","1"
"1635","195","Zhijiang","枝江市","3","0","0","1"
"1636","195","Yuanan","远安县","3","0","0","1"
"1637","195","Xingshan","兴山县","3","0","0","1"
"1638","195","Zigui","秭归县","3","0","0","1"
"1639","196","Enshi","恩施市","3","0","0","1"
"1640","196","Lichuan","利川市","3","0","0","1"
"1641","196","Jianshi","建始县","3","0","0","1"
"1642","196","Badong","巴东县","3","0","0","1"
"1643","196","Xuanen","宣恩县","3","0","0","1"
"1644","196","Xianfeng","咸丰县","3","0","0","1"
"1645","196","Laifeng","来凤县","3","0","0","1"
"1646","196","Hefeng","鹤峰县","3","0","0","1"
"1647","197","Yuelu","岳麓区","3","0","0","1"
"1648","197","Furong","芙蓉区","3","0","0","1"
"1649","197","Tianxin","天心区","3","0","0","1"
"1650","197","Kaifu","开福区","3","0","0","1"
"1651","197","Yuhua","雨花区","3","0","0","1"
"1652","197","Kaifa","开发区","3","0","0","1"
"1653","197","Liuyang","浏阳市","3","0","0","1"
"1654","197","Changsha","长沙县","3","0","0","1"
"1655","197","Wangcheng","望城县","3","0","0","1"
"1656","197","Ningxiang","宁乡县","3","0","0","1"
"1657","198","Yongding","永定区","3","0","0","1"
"1658","198","Wulingyuan","武陵源区","3","0","0","1"
"1659","198","Cili","慈利县","3","0","0","1"
"1660","198","Sangzhi","桑植县","3","0","0","1"
"1661","199","Wuling","武陵区","3","0","0","1"
"1662","199","Dingcheng","鼎城区","3","0","0","1"
"1663","199","Jinshi","津市市","3","0","0","1"
